Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url
SEN TenZ REACTS TO YOUR VALORANT CLIPS !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2021-10-14T23:06:54Z,15:11,960,84064,2081543,o1T4_s7jA5g,https://www.youtube.com/watch?v=o1T4_s7jA5g
I GOT 41 KILLS IN A RADIANT RANKED MATCH ???,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2020-09-28T22:09:21Z,8:14,475,18926,745182,5GEqAlQWdX8,https://www.youtube.com/watch?v=5GEqAlQWdX8
Becoming the FIRST VALORANT NA (33 KILLS),TenZ,UCckPYr9b_iVucz8ID1Q67sw,2020-05-07T14:37:38Z,48:10,962,24390,1086428,b5gvXtDzxOc,https://www.youtube.com/watch?v=b5gvXtDzxOc
Valorant But My Girlfriend Controls The Keyboard & I Control The Mouse,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2020-11-10T20:26:10Z,8:42,891,48741,1485986,BHETNf1M3w0,https://www.youtube.com/watch?v=BHETNf1M3w0
SEN TenZ CARRIES OFFLINETV IN VALORANT !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-04-02T21:19:07Z,9:40,520,33784,830981,GdZAIdjj26A,https://www.youtube.com/watch?v=GdZAIdjj26A
HOW TO CLIMB VALORANT RANKS !!! | SEN TenZ,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2021-11-03T21:59:25Z,9:54,485,27787,608676,IAtCBPCd3tA,https://www.youtube.com/watch?v=IAtCBPCd3tA
SEN TenZ TRIES STRETCHED RESOLUTION IN VALORANT !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2021-10-03T22:07:01Z,9:4,553,33266,975910,46A_MHwf1dE,https://www.youtube.com/watch?v=46A_MHwf1dE
TenZ SHOWS HOW TO BE A CYPHER MAIN !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2021-04-05T20:51:14Z,9:10,620,25780,621648,nzyYhw-Sy7U,https://www.youtube.com/watch?v=nzyYhw-Sy7U
This is what 5000 hours of Raze looks like on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-12-16T15:30:07Z,7:2,1802,108654,3153962,_ycFZvVLyJQ,https://www.youtube.com/watch?v=_ycFZvVLyJQ
Confusing Radiant Streamers with Movement on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-05-24T14:00:35Z,7:12,2933,119556,3431154,K60xur_5IIQ,https://www.youtube.com/watch?v=K60xur_5IIQ
The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1127,53113,1362869,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0
This is what a RADIANT Raze player looks like...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-04-06T14:29:16Z,8:9,1164,54503,1440853,ORaNu0juKw4,https://www.youtube.com/watch?v=ORaNu0juKw4
"This is what 100,000 Kills on Raze looks like...",Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-01-30T15:30:04Z,7:15,1285,67988,1825454,b6Z-We5LBpc,https://www.youtube.com/watch?v=b6Z-We5LBpc
"This is what 100,000 Kills on Raze looks like...",Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-01-30T15:30:04Z,7:15,1285,67988,1825454,b6Z-We5LBpc,https://www.youtube.com/watch?v=b6Z-We5LBpc
The FASTEST player on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-08-30T15:00:01Z,7:9,1823,91006,2565782,3mrgkED2FhQ,https://www.youtube.com/watch?v=3mrgkED2FhQ
The FASTEST Movement player on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-11-23T15:00:19Z,8:2,1079,51582,1609584,ipPwhxOY7-o,https://www.youtube.com/watch?v=ipPwhxOY7-o
How I broke the MAX SPEED on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-07-14T16:00:23Z,8:9,1900,79748,2379956,myf1xP4jQ0I,https://www.youtube.com/watch?v=myf1xP4jQ0I
The most aggressive player on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-05-17T17:00:10Z,8:3,1230,75412,2524052,QmjOdlyKTRU,https://www.youtube.com/watch?v=QmjOdlyKTRU
The FASTEST Movement player on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-11-23T15:00:19Z,8:2,1079,51582,1609584,ipPwhxOY7-o,https://www.youtube.com/watch?v=ipPwhxOY7-o
"This is what 100,000 Kills on Raze looks like...",Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-01-30T15:30:04Z,7:15,1285,67988,1825454,b6Z-We5LBpc,https://www.youtube.com/watch?v=b6Z-We5LBpc
The ONLY way to play RAZE on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-03-29T17:00:12Z,8:4,840,54873,1807403,pi8jfJ2NnO4,https://www.youtube.com/watch?v=pi8jfJ2NnO4
"Aggressive RAZE plays in a $100,000 Tournament on Valorant",Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-11-14T18:00:09Z,11:11,1692,73602,1815839,xG0IEDmRwPY,https://www.youtube.com/watch?v=xG0IEDmRwPY
What a Radiant RAZE player looks like on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-11-05T18:00:06Z,6:45,1648,46837,1032489,QAXycxY8e5Y,https://www.youtube.com/watch?v=QAXycxY8e5Y
How to play RAZE like a Radiant player on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-03-15T18:00:16Z,8:1,958,52513,1484708,_QNfxIP-usU,https://www.youtube.com/watch?v=_QNfxIP-usU
Valorant but I'm already in your spawn,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-08-10T16:13:32Z,7:12,2904,154428,4281487,YzA4Y1BBVTQ,https://www.youtube.com/watch?v=YzA4Y1BBVTQ
How I got Immortal with Aggressive RAZE plays on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-08-02T17:28:40Z,7:46,1689,52761,1669003,hJ3LtOkY_h4,https://www.youtube.com/watch?v=hJ3LtOkY_h4
How to carry Top 500 Radiant players with RAZE on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-02-26T17:59:22Z,8:29,1034,52096,1661209,ynBRVjEem9w,https://www.youtube.com/watch?v=ynBRVjEem9w
How I make Radiant RAZE plays look EASY on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-02-07T18:02:12Z,7:47,1552,63392,2202289,I54hFWXHPX4,https://www.youtube.com/watch?v=I54hFWXHPX4
Killing Twitch Streamers with Aggressive RAZE plays on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-12-30T18:00:13Z,8:4,1539,64989,1621889,q1GOSasgT68,https://www.youtube.com/watch?v=q1GOSasgT68
How I got Rank 1 on Twitch with Aggressive RAZE plays on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-01-14T17:54:47Z,8:5,1201,45012,1116732,ydQEhlqBTp8,https://www.youtube.com/watch?v=ydQEhlqBTp8
INSANE RAZE Movement on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-07-12T12:30:00Z,4:9,1793,41681,1435603,12EGI8et6no,https://www.youtube.com/watch?v=12EGI8et6no
Aggressive RAZE plays with the Operator on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-08-17T17:30:45Z,8:14,2376,61031,2325015,hCAlzRhoKY4,https://www.youtube.com/watch?v=hCAlzRhoKY4
INSANE New Raze/Viper boost on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-05-20T07:51:11Z,3:16,670,10530,439854,i8RHm6qqHcM,https://www.youtube.com/watch?v=i8RHm6qqHcM
ADVANCED RAZE Satchel boost TUTORIAL/GUIDE on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-06-14T12:30:04Z,4:37,1246,56031,1988404,pXfULD_Ser0,https://www.youtube.com/watch?v=pXfULD_Ser0
What 1000 hours of Aggressive RAZE plays look like on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-09-08T16:50:04Z,6:6,3786,149681,4131854,WroYTLG1Vbs,https://www.youtube.com/watch?v=WroYTLG1Vbs
What 1000 hours of Radiant RAZE plays look like on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-12-01T18:27:08Z,6:20,2765,85918,2412394,S0ecXxTIQps,https://www.youtube.com/watch?v=S0ecXxTIQps
How I made Aggressive RAZE plays popular on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-07-26T13:29:31Z,3:20,2306,44559,980248,sh_Vqame--U,https://www.youtube.com/watch?v=sh_Vqame--U
BEST Aggressive RAZE plays on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-07-05T16:07:39Z,5:10,2518,64833,2956657,GnDivux5MfM,https://www.youtube.com/watch?v=GnDivux5MfM
"""Sage Is A Broken Agent""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-11-19T17:00:43Z,8:44,275,12833,275605,t4eYFPMF5yI,https://www.youtube.com/watch?v=t4eYFPMF5yI
Grim walls vs. Radiant Streamers,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-11-02T14:00:25Z,8:23,357,19319,488737,ob0aDpZ38zA,https://www.youtube.com/watch?v=ob0aDpZ38zA
The most aggressive Sage Walls on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-09-23T14:00:26Z,9:1,888,22067,514910,f4xU6cvx7MI,https://www.youtube.com/watch?v=f4xU6cvx7MI
"""Sage Your Walls Are Unfair""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-10-03T13:00:07Z,8:32,345,18535,464703,6vr8c3vzigE,https://www.youtube.com/watch?v=6vr8c3vzigE
Why Streamers Hate My Sage Walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-08-24T13:00:33Z,9:11,740,32714,880131,hWDglcMCcwk,https://www.youtube.com/watch?v=hWDglcMCcwk
How I Became the Best Sage Player...,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-08-15T16:00:22Z,8:54,833,22693,565251,fY1iqpzgOjY,https://www.youtube.com/watch?v=fY1iqpzgOjY
"""sage how are you there""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-07-11T16:00:36Z,9:3,453,25477,619230,rrM40jXbLxg,https://www.youtube.com/watch?v=rrM40jXbLxg
"""Sage Players are Bad""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-07-28T15:00:32Z,8:42,588,28971,709200,YAeuXQLVn6s,https://www.youtube.com/watch?v=YAeuXQLVn6s
"""Sage your Walls are Useless""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-09-02T13:00:39Z,9:22,1191,44956,1146589,wcM9WHC9QyM,https://www.youtube.com/watch?v=wcM9WHC9QyM
"""Who Plays Sage in Radiant?""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-10-21T13:00:42Z,9:37,321,21220,543259,yGil1X1vrt0,https://www.youtube.com/watch?v=yGil1X1vrt0
"""Who Plays Sage in Radiant?""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-10-21T13:00:42Z,9:37,321,21220,543259,yGil1X1vrt0,https://www.youtube.com/watch?v=yGil1X1vrt0
This is what 5000 hours on Sage looks like...,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-12-11T17:00:33Z,8:12,1686,86571,2957437,e5OFGDvmoHE,https://www.youtube.com/watch?v=e5OFGDvmoHE
Scaring Streamers With Sage Walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-03-05T17:00:15Z,8:41,1465,57885,1436058,PnTzwI1kClE,https://www.youtube.com/watch?v=PnTzwI1kClE
How I became the most AGGRESSIVE SAGE main on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2020-10-17T20:42:59Z,3:51,507,12478,214849,smaItNJXpSE,https://www.youtube.com/watch?v=smaItNJXpSE
How I made SAGE the BEST AGENT IN VALORANT,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2020-11-22T16:12:13Z,3:7,680,17403,271689,Z3tZCJ0ckPM,https://www.youtube.com/watch?v=Z3tZCJ0ckPM
The FASTEST Sage player on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-12-24T17:00:27Z,8:29,468,18739,446109,cqqanb7hx4o,https://www.youtube.com/watch?v=cqqanb7hx4o
The Highest Ranked Sage Main,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-05-21T16:00:09Z,8:32,956,37300,858344,QUWwTjzETlg,https://www.youtube.com/watch?v=QUWwTjzETlg
"""playing sage is boring""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-02-10T17:00:32Z,8:28,757,42290,1094972,f8kdQi1Cecw,https://www.youtube.com/watch?v=f8kdQi1Cecw
The BEST Battle Sage in Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-01-30T16:51:30Z,3:42,384,9465,188039,-RF4sOyZR4Y,https://www.youtube.com/watch?v=-RF4sOyZR4Y
What 1000 hours of SAGE WALLS look like on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-03-31T13:58:00Z,2:44,323,5540,94744,dqrQVIYw9q8,https://www.youtube.com/watch?v=dqrQVIYw9q8
Scaring Streamers With Sage Walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-03-05T17:00:15Z,8:41,1465,57885,1436058,PnTzwI1kClE,https://www.youtube.com/watch?v=PnTzwI1kClE
Breaking Valorant Using Only Sage Walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-04-19T16:00:15Z,8:30,680,36268,910188,VTlHvjYw-uU,https://www.youtube.com/watch?v=VTlHvjYw-uU
“Why are you STILL playing Sage”,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-05-04T16:00:26Z,8:19,766,52022,1354221,rAbNWEc1yCc,https://www.youtube.com/watch?v=rAbNWEc1yCc
"""sage get a job""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-06-15T16:00:25Z,8:41,652,35988,718127,jKC6JKUtQ-Y,https://www.youtube.com/watch?v=jKC6JKUtQ-Y
"""Sage you are so smart""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-10-31T16:00:19Z,9:4,346,16581,365254,K7apjf-mO38,https://www.youtube.com/watch?v=K7apjf-mO38
"""sage stop playing like grim""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-11-25T17:00:01Z,8:1,510,27092,786807,0YEEu6rde3E,https://www.youtube.com/watch?v=0YEEu6rde3E
How I made SAGE the BEST AGENT IN VALORANT,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2020-11-22T16:12:13Z,3:7,680,17403,271689,Z3tZCJ0ckPM,https://www.youtube.com/watch?v=Z3tZCJ0ckPM
"""sage can you calm down""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-08-06T14:00:22Z,8:30,583,26010,581695,nil3ztcNoYA,https://www.youtube.com/watch?v=nil3ztcNoYA
How SAGE WALLS got me Radiant in Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-02-11T12:30:07Z,3:44,251,5117,98905,Tss_mwhB4VM,https://www.youtube.com/watch?v=Tss_mwhB4VM
I Climbed to Radiant using Sage Only...,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-06-08T16:00:08Z,8:43,617,40322,1033538,9slgE--9nvk,https://www.youtube.com/watch?v=9slgE--9nvk
KYEDAE TRIES *NEW* AGENT HARBOR IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-10-15T00:30:40Z,10:24,277,13618,366188,6xEw95MTG_0,https://www.youtube.com/watch?v=6xEw95MTG_0
KYEDAE CARRIES OTV IN VALORANT !!! W/ Pokimane & LilyPichu,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-10-23T22:55:26Z,10:1,111,7477,198371,3FM3pD6MOsM,https://www.youtube.com/watch?v=3FM3pD6MOsM
KYEDAE VS TOXIC TEAMMATES IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-10-07T01:12:01Z,8:22,681,19212,450040,LBxWbjOOFmc,https://www.youtube.com/watch?v=LBxWbjOOFmc
Kyedae & TenZ GO UNDERCOVER IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-06-11T22:59:58Z,9:37,448,32657,756762,dYy3TZ2D07s,https://www.youtube.com/watch?v=dYy3TZ2D07s
Kyedae & TenZ GO UNDERCOVER IN VALORANT | Part 2,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-06-29T02:36:50Z,9:7,257,14149,381975,AWvYn5XDfGU,https://www.youtube.com/watch?v=AWvYn5XDfGU
THIS WAS MY HARDEST MATCH EVER !!! | Kyedae's Road to Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-07-11T22:16:52Z,10:25,272,12819,319391,fQqJArjlp84,https://www.youtube.com/watch?v=fQqJArjlp84
"KYEDAE PLAYS VALORANT W/ Corpse , Valkyrae, Sykkuno & Natsumiii",Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-05-24T00:05:01Z,8:4,175,14228,304789,QXl4npUsBtc,https://www.youtube.com/watch?v=QXl4npUsBtc
KYEDAE VS TOXIC TEAMMATES IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-10-07T01:12:01Z,8:22,681,19212,450040,LBxWbjOOFmc,https://www.youtube.com/watch?v=LBxWbjOOFmc
KYEDAE PLAYS WITH THE MOST TOXIC TEAMMATES IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-08-20T02:59:10Z,8:43,2889,47278,1160486,MaKHi2fBaFI,https://www.youtube.com/watch?v=MaKHi2fBaFI
KYEDAE PLAYS RANKED VALORANT WITH TenZ !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-02-16T19:38:26Z,8:44,762,52012,1768194,UrxRGgYKcgI,https://www.youtube.com/watch?v=UrxRGgYKcgI
KYEDAE PLAYS RANKED VALORANT WITH TenZ !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-02-16T19:38:26Z,8:44,762,52012,1768194,UrxRGgYKcgI,https://www.youtube.com/watch?v=UrxRGgYKcgI
Kyedae & TenZ PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-07-26T00:52:27Z,8:20,831,51222,1214055,HSRdUlr6ZTA,https://www.youtube.com/watch?v=HSRdUlr6ZTA
KYEDAE CARRYING *TOXIC* TEAMMATES IN RANKED !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-04-02T23:01:12Z,10:4,4454,72326,1868761,umf7gjD65ok,https://www.youtube.com/watch?v=umf7gjD65ok
"The Valorant God Squad! W/ TenZ, Pokimane, Myth & ShahZam",Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-06-25T00:26:43Z,9:32,333,20722,621582,AGz79G4NUaE,https://www.youtube.com/watch?v=AGz79G4NUaE
TEACHING MY SISTER HOW TO PLAY VALORANT !!! | KYEDAE,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-01-11T00:23:32Z,8:34,389,17442,520850,1te4f54FZEE,https://www.youtube.com/watch?v=1te4f54FZEE
100T Kyedae SPEAKING JAPANESE IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-02-24T00:11:36Z,8:5,726,26994,605642,MP2o_B-j1fA,https://www.youtube.com/watch?v=MP2o_B-j1fA
I REACHED PLATINUM IN VALORANT !!! | Road To Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-10-26T22:39:50Z,8:10,1169,29683,914079,dPQibVT2zBE,https://www.youtube.com/watch?v=dPQibVT2zBE
ROAD TO RADIANT W/ KYEDAE !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-02-03T20:27:34Z,8:53,771,22432,629698,QlHuVhn9Pb8,https://www.youtube.com/watch?v=QlHuVhn9Pb8
Kyedae vs TenZ 1v1 USING *NEW* AGENT FADE !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-05-03T00:42:19Z,8:25,341,34726,929321,64qgJAVbHL8,https://www.youtube.com/watch?v=64qgJAVbHL8
"KYEDAE PLAYS VALORANT WITH 100 THIEVES SQUAD !!! | W/ NadeShot, Noahj, JHB",Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-04-16T21:35:01Z,8:23,248,9906,204722,MNZnm25k46o,https://www.youtube.com/watch?v=MNZnm25k46o
KYEDAE PLAYS VALORANT WITH OTV AND FRIENDS !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-04-13T23:58:21Z,8:23,101,9439,228157,K9sd-VrEp5E,https://www.youtube.com/watch?v=K9sd-VrEp5E
Kyedae & TenZ PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-07-26T00:52:27Z,8:20,831,51222,1214055,HSRdUlr6ZTA,https://www.youtube.com/watch?v=HSRdUlr6ZTA
KYEDAE & VALKYRAE PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-04-19T00:44:17Z,8:16,447,26274,650238,WUB0yxFPcus,https://www.youtube.com/watch?v=WUB0yxFPcus
Kyedae & TenZ BUILD $5000 GAMING PC !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-03-09T01:52:22Z,11:22,1140,77394,1612540,IE2GXJKqeyk,https://www.youtube.com/watch?v=IE2GXJKqeyk
I GOT TO GOLD RANK !!! | Road To Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-05-23T14:02:06Z,9:34,616,15806,413587,-HGRtKpgyBw,https://www.youtube.com/watch?v=-HGRtKpgyBw
FIRST LOOK AT THE *NEW* AGENT FADE | 100T Kyedae,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-04-30T00:10:21Z,8:6,140,7349,136462,HYint1YiCTw,https://www.youtube.com/watch?v=HYint1YiCTw
IM GETTING BETTER !!! ROAD TO RADIANT W/ KYEDAE,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-03-25T02:18:30Z,9:16,756,21170,498215,-kZKkhctStg,https://www.youtube.com/watch?v=-kZKkhctStg
Kyedae & 39Daph PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-06-07T01:49:14Z,8:18,466,15097,337672,siVRdPNuq2w,https://www.youtube.com/watch?v=siVRdPNuq2w
KYEDAE TEACHING TENZ HOW TO PLAY VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-04-08T23:57:45Z,9:43,900,42865,1325015,MDguD7o8z_A,https://www.youtube.com/watch?v=MDguD7o8z_A
Q&A WITH TENZ AND SAKURA | DOING ASMR ???,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2020-12-27T21:55:12Z,8:23,988,46581,1460400,-lCWYT9JV0k,https://www.youtube.com/watch?v=-lCWYT9JV0k
"ROOMIES VALORANT! ft. Valkyrae, Sykkuno, Kkatamina, Yvonnie",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-04-18T21:00:08Z,39:45,75,5503,136153,A6NCiTF9quA,https://www.youtube.com/watch?v=A6NCiTF9quA
"THE CRAZIEST VALORANT GAME EVER!! ft. Valkyrae, Sykkuno, Ryan Higa, Edison",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-02-23T22:00:05Z,23:32,330,15458,337605,94tSI72VEXg,https://www.youtube.com/watch?v=94tSI72VEXg
I MET THE CUTEST KIDS IN VALORANT AND RAIDED THEIR STREAM!,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-07-06T21:00:09Z,36:24,553,17817,225891,S8-c4cgWVgk,https://www.youtube.com/watch?v=S8-c4cgWVgk
I GOT HUMBLED BY RANDOMS IN VALORANT...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-11-28T22:00:01Z,30:21,237,7935,117995,3MCR4vfhiFI,https://www.youtube.com/watch?v=3MCR4vfhiFI
i asked randoms in valorant if they know who i am ft. Kkatamina,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-13T21:00:29Z,18:7,90,2633,35856,kWrjQTc3XjA,https://www.youtube.com/watch?v=kWrjQTc3XjA
I met a Valorant duo and made it very awkward...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-08T19:00:18Z,35:40,150,5422,94392,OVPxdNtmISs,https://www.youtube.com/watch?v=OVPxdNtmISs
"never be the last one to leave the discord call... ft. Valkyrae, Sykkuno, RatedEpicz",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-02-28T22:03:59Z,32:28,75,4538,77088,MlDTUj8CTec,https://www.youtube.com/watch?v=MlDTUj8CTec
i never know what side we are on in valorant...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-02-01T02:30:10Z,13:32,65,3662,49193,H_XtS3CC2Hs,https://www.youtube.com/watch?v=H_XtS3CC2Hs
I KILLED VALORANT PROS TENZ & TARIK! (VALORANT PROS VS NOOBS),fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-05-06T21:00:18Z,29:4,24,1812,28007,V3-kWKfj-Gk,https://www.youtube.com/watch?v=V3-kWKfj-Gk
SOLO QUEUE VALO #TwistedTeaPartner !TwistedTea,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-11-06T02:33:36Z,2:35:5,70,3728,97210,kRSQiuvJRi0,https://www.youtube.com/watch?v=kRSQiuvJRi0
"what happens when the valorant queue is too long... ft. Valkyrae, Sykkuno, RatedEpicz",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-03-05T22:00:18Z,30:24,43,3646,75333,d_xoa_BjUVM,https://www.youtube.com/watch?v=d_xoa_BjUVM
This Valorant Random Wouldn't Stop Talking About Valkyrae...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-11-09T20:00:30Z,24:47,81,2879,61398,rqtDnpoHD_E,https://www.youtube.com/watch?v=rqtDnpoHD_E
"valorant, but every time i die i do jumping jacks... ft. the ROOMIES!",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-04-16T21:00:03Z,14:37,56,3148,45052,6ZmBbdmfe9A,https://www.youtube.com/watch?v=6ZmBbdmfe9A
"RAMEE IS BOTTOM FRAGGING! ft. Valkyrae, Sykkuno, RatedEpicz",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-01-29T22:00:07Z,28:35,49,3709,73076,C5gkCTblhHE,https://www.youtube.com/watch?v=C5gkCTblhHE
"""NOT THE RES FROM SYKKUNO..."" ft. Valkyrae, Pokimane, Yvonnie",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-10-25T21:20:36Z,37:25,109,6296,137636,gFwaLGURBHk,https://www.youtube.com/watch?v=gFwaLGURBHk
I GOT COACHED BY TENZ! (BLINDFOLDED VALORANT),fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-05-08T21:00:38Z,24:37,28,1837,27953,hzuhczmOvnQ,https://www.youtube.com/watch?v=hzuhczmOvnQ
I Pretended to be Kyedae in Valorant Until This Happened...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-30T21:00:32Z,19:51,97,4745,67165,oIAR2_oYWEA,https://www.youtube.com/watch?v=oIAR2_oYWEA
