,Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url,Comment ID,Comment,Likes,Replies,Video ID
294,I couldn't believe I did this 1v5 ACE!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-01-15T17:24:46Z,10:20,164,15988,338205,hHyUOwruyZE,https://www.youtube.com/watch?v=hHyUOwruyZE,UgxQPd2LE7Xak6Wi2U94AaABAg,cant believe im early,0,0,hHyUOwruyZE
295,I couldn't believe I did this 1v5 ACE!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-01-15T17:24:46Z,10:20,164,15988,338205,hHyUOwruyZE,https://www.youtube.com/watch?v=hHyUOwruyZE,Ugz3xypsRRJmc0Otsmx4AaABAg,&lt;3.,0,0,hHyUOwruyZE
296,I couldn't believe I did this 1v5 ACE!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-01-15T17:24:46Z,10:20,164,15988,338205,hHyUOwruyZE,https://www.youtube.com/watch?v=hHyUOwruyZE,Ugws9Ir_9c4vETpK09t4AaABAg,EARLYYYY. LET&#39;S GOO<br>1 ST LIKE ASWELL LET&#39;S GOOOOO,0,0,hHyUOwruyZE
297,I couldn't believe I did this 1v5 ACE!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-01-15T17:24:46Z,10:20,164,15988,338205,hHyUOwruyZE,https://www.youtube.com/watch?v=hHyUOwruyZE,Ugzu_kEE6sTlQOYlqg94AaABAg,Early yessir!!,0,0,hHyUOwruyZE
298,I couldn't believe I did this 1v5 ACE!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-01-15T17:24:46Z,10:20,164,15988,338205,hHyUOwruyZE,https://www.youtube.com/watch?v=hHyUOwruyZE,Ugy4EDbtLW-nscIUp214AaABAg,🙌,0,0,hHyUOwruyZE
299,I couldn't believe I did this 1v5 ACE!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-01-15T17:24:46Z,10:20,164,15988,338205,hHyUOwruyZE,https://www.youtube.com/watch?v=hHyUOwruyZE,UgygF9d8glap_S4SfZ14AaABAg,What&#39;s wrong with saying crackers on twitch?? Sorry i dont know,1,0,hHyUOwruyZE
300,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugx_xfBoSKbmyZRkwld4AaABAg,Sykunno is the definition of<br><br><b>Accidental ASMR</b>,1421,2,lKItvDga7Eo
301,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugz1Txxdi2HrGjYNoth4AaABAg,“I have multiple of the same shirt” <br>guys Sykkuno is a real life anime boy you can’t convince me otherwise,374,2,lKItvDga7Eo
302,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgwZJolfckuOsrjO-cV4AaABAg,&quot;I will be Great Viper Player&quot; - Sykkuno 2020<br>&quot;Don&#39;t quote me on that&quot; - Sykkuno 2020,731,4,lKItvDga7Eo
303,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgyT5aXpNk4kH6Yl5GF4AaABAg,Love your vids you have a really soothing voice.,1055,9,lKItvDga7Eo
304,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxJT9Yj2Ri7dGWXbmJ4AaABAg,"RIP editor, they&#39;re just a spam bot",2489,5,lKItvDga7Eo
305,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgwUX53-seCZJUdOish4AaABAg,"Aww poor editor being a bot <a href=""https://www.youtube.com/watch?v=lKItvDga7Eo&amp;t=6m00s"">6:00</a>",1619,3,lKItvDga7Eo
306,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxzNlYeznCDoObZU-h4AaABAg,"<a href=""https://www.youtube.com/watch?v=lKItvDga7Eo&amp;t=6m40s"">6:40</a> Lilly&#39;s battlecry 😂😂😂😂😂",61,0,lKItvDga7Eo
307,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgyvOstoeLsyl35f7GN4AaABAg,"Sykkuno is so wholesome he laughs when he did something that someone would not notice because its too ordinary, he is so wholesome cause he is always polite",11,0,lKItvDga7Eo
308,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxtXqaxAbdrcNTvMER4AaABAg,"<a href=""https://www.youtube.com/watch?v=lKItvDga7Eo&amp;t=6m40s"">6:40</a> No ones gonna talk about Lily&#39;s Battlecry? :DDDDDDDD",129,1,lKItvDga7Eo
309,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxX6w1exAMpo2VaEi54AaABAg,"am i the only one that thinks the “add me back!” at <a href=""https://www.youtube.com/watch?v=lKItvDga7Eo&amp;t=5m21s"">5:21</a> was really cute, im literally simping over a 2 second clip",61,0,lKItvDga7Eo
310,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugz2m5-Fcer30xu5VCd4AaABAg,"Love Arcadum, I really hope he becomes part of OTV’s friend circle",46,0,lKItvDga7Eo
311,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugwh6LIFL1WmEKzrR1Z4AaABAg,Sykkuno: i have five different kinds of shirts. but i have multiple of the same shirt.<br>Me: ....<br>       LOL,233,0,lKItvDga7Eo
312,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugxtg94WAlK8__GiDG54AaABAg,i love how corpse has a deep and raspy voice who makes songs abot C H O C K I N G people and sykkuno is LITTERALY the opposite but they r still best friends,21,1,lKItvDga7Eo
313,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugz2hG5AG1LB-8Ii2f54AaABAg,Damn. Sykkuno straight decimated the whole Team minus 1 opponent.,5,0,lKItvDga7Eo
314,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxcAUY1fCO2DjZGVb14AaABAg,Sykkuno is the one I would ‘accidentally’ search for an asmr,2,0,lKItvDga7Eo
315,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugz2fUlzBialJy1vx7t4AaABAg,I&#39;ve been a fan of Sykkuno since Anklespankin days. Glad that he&#39;s racking up views again.,57,0,lKItvDga7Eo
316,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgzV4r_XFjgXXKMJy3R4AaABAg,I love it when you get excited when you made a nice play! It warms my heart!,4,0,lKItvDga7Eo
317,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgwTzGu_CdG0j9rgvwt4AaABAg,thank you sykkuno you make my day better :)),1,0,lKItvDga7Eo
318,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxLcIoHcGoXShS1LyN4AaABAg,"Lemme guess, he was a great Viper player <a href=""https://www.youtube.com/watch?v=lKItvDga7Eo&amp;t=0m29s"">0:29</a>",128,0,lKItvDga7Eo
319,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxvgnnLZlr_wy-WfuF4AaABAg,Sykkuno: don’t quote me on that.<br><br><br>Also Sykkuno: <b>proceeds to quote himself in vid</b>,3,0,lKItvDga7Eo
320,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugw0fQ0sb9Jcm_mlbtZ4AaABAg,its hilarious when he covers his face with his hand lmaoo,1,0,lKItvDga7Eo
321,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgwsvZM5yLH4mJI9sDR4AaABAg,Sykunno =100% better days,3,0,lKItvDga7Eo
322,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgwnR1lozfJOF_ZIcTF4AaABAg,Love these valorant vids,1,0,lKItvDga7Eo
323,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugxj45Li2dQppsztwd94AaABAg,Its good that Sykkuno never swears :),1,0,lKItvDga7Eo
324,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugyz8-BUoFmXZLvc1CR4AaABAg,the long range lob had me in tears lmao,0,0,lKItvDga7Eo
325,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxWXqcuaKuq_A3jPzN4AaABAg,"These videos help cheer me up a lot, Thanks. :)",0,0,lKItvDga7Eo
326,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgzWznDXam3hPTvgcAR4AaABAg,i need more valorant vids of sykkunooooooo~~~,3,0,lKItvDga7Eo
327,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgwyqZdrq4LJzvdx6cF4AaABAg,hes just so chill that its funny like when i play pubs ppl are like YOYOYOYOOYOYOYO DEAD BROOOO HES ONE TAP OMG,5,0,lKItvDga7Eo
328,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgwtLMpfpU5Ydz8Hu014AaABAg,editor of these videos is so chill and nice i like it,4,0,lKItvDga7Eo
329,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugza2AsSnW2f0d1pRXh4AaABAg,He just got lucky when he ulted 4 enemies ;)<br><br>edit: i’m joking; he always talks abt how lucky he is when he’s actually skilled at the game lmao,333,5,lKItvDga7Eo
330,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgzloMMRWXR0DDaRtRl4AaABAg,"<a href=""https://www.youtube.com/watch?v=lKItvDga7Eo&amp;t=3m57s"">3:57</a> had me dying. now i know why rae didnt want him to pick sova kekw",7,0,lKItvDga7Eo
331,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugwb7RecBO8VsgwNUT14AaABAg,Nux Taku needs to link up with Sykkuno for some small voice acting.,7,0,lKItvDga7Eo
332,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugw-CIEu1Vvj-1a-xVN4AaABAg,Sykkuno once said “oh goodness”,6,0,lKItvDga7Eo
333,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugy39IbCuXn90pHmErh4AaABAg,"Sykkuno&#39;s not actually a terrible Viper, I&#39;ve seen worse and it makes me angry when people who have no clue how to use Viper use Viper cuz she&#39;s my main",2,0,lKItvDga7Eo
334,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgyTRfUaPaX701UlAWp4AaABAg,Lol the ult just killed 3 people which kinda reminds me when I play Sova and use my utl to kill 2 people lots I&#39;d times 😂 that was epic,0,0,lKItvDga7Eo
335,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugzln3eHKoLF9WUm79B4AaABAg,I don&#39;t even game I just love watching your videos lol,0,0,lKItvDga7Eo
336,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxxRyMUA8oqij_aJu54AaABAg,Congrats on the new otv room Sykkuno,1,0,lKItvDga7Eo
337,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugxh8CnuNJItHS7cFgt4AaABAg,i started playin valorant so now i’m watching ur val videos 🤭,0,0,lKItvDga7Eo
338,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgydvlOEYN7lWdwa3Hp4AaABAg,"<a href=""https://www.youtube.com/watch?v=lKItvDga7Eo&amp;t=6m35s"">6:35</a> for battle cries 😂",1,0,lKItvDga7Eo
339,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxxlBk8UqAMYnUadkh4AaABAg,i need a group like this to play with but im a noobie  😃,0,0,lKItvDga7Eo
340,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgzorQ6DYAzVGmUifAB4AaABAg,"As someone who watches a lot of Wardell and Tenz, this was hard to watch 😂 it was very entertaining though.",4,0,lKItvDga7Eo
341,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxW7_eZKL5uC6vi4Sx4AaABAg,Watchin him play valo makes me feel good abt being bad,0,0,lKItvDga7Eo
342,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxfLbyAupze9wPm6rJ4AaABAg,is it just me or is his voice so satisfying,0,0,lKItvDga7Eo
343,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgwhtSeqq6suc3p13ht4AaABAg,you gotta play it more bro bc ur just great at this tbh,0,0,lKItvDga7Eo
344,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugx-lzQaH9XXM1JzBjx4AaABAg,valorant looks super fun! :),0,0,lKItvDga7Eo
345,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugxjrv3rvTz_L58O_el4AaABAg,When sykunno grows up playing call of duty and always scopes,1,0,lKItvDga7Eo
346,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgzqlZ0wr8Ifnu5gzJ54AaABAg,I love his valorant vids,0,0,lKItvDga7Eo
347,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugzl-rVDGqbh1SywDXp4AaABAg,I love valorant it&#39;s really fun,0,0,lKItvDga7Eo
348,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugx4g8PzfM-jRxh196l4AaABAg,Sykkuno you are LITERALLY A MALE ANIME PROTAGONIST (and I love it),2,0,lKItvDga7Eo
349,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxicdKz_CoJnWnkomV4AaABAg,I love when he  says&#39;&#39;WHATS UP GUYS ITS ITS SYKU,1,0,lKItvDga7Eo
350,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugy1CSmdjIfhqvUupJl4AaABAg,I&#39;m new to this channel and I&#39;m guessing all the people are who watch this are friendly because look at that like to dislike ratio.,0,0,lKItvDga7Eo
351,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugy02WfdzOk9UrubRvx4AaABAg,he just got lucky<br><br>Peter fake malding is hilarious,0,0,lKItvDga7Eo
352,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgyUxk_h-vUM-eUQUmp4AaABAg,Sykkuno&#39;s intro: <br>Why do I feel disappointed every time.,6,0,lKItvDga7Eo
353,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgzChEtu-HKaSZvz89F4AaABAg,Hi sykkuno hope ur doing great 😊,1,0,lKItvDga7Eo
354,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugwf4LRlhsgzKAi2H_Z4AaABAg,I just downloaded valorant it’s so fun,1,0,lKItvDga7Eo
355,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxZ4KaUtX00IKb-_jJ4AaABAg,sykkuno&#39;s catch fraze &quot;just got lucky&quot;,1,0,lKItvDga7Eo
356,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugye510PUF3xbCaejyt4AaABAg,Viper is the Representation of: i look hot until i smile,1,0,lKItvDga7Eo
357,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxZzHejYU2eItoUGwx4AaABAg,Sykkuno: <b>*one taps*</b><br>&quot;okay&quot;,0,0,lKItvDga7Eo
358,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxmbqepS80K7baI73Z4AaABAg,syk looks so cute when he laughs hfsfbfbwefj esp when he covers his mouth huehueuuef,10,0,lKItvDga7Eo
359,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgxedCxeEwVbtZthp9B4AaABAg,&quot;Don&#39;t quote me on that&quot;<br>- Sykkuno 2020<br>(yes i know it&#39;s 2021),2,0,lKItvDga7Eo
360,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,Ugy4NdQiOG9OfXCHIgd4AaABAg,the way he said “charge” in tiny 🥺,7,0,lKItvDga7Eo
361,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgyTgxZUzSV90KDSLs94AaABAg,"<a href=""https://www.youtube.com/watch?v=lKItvDga7Eo&amp;t=4m39s"">4:39</a> the yamcha pose",7,0,lKItvDga7Eo
362,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgzLe_fgOHznX40oEWF4AaABAg,Love your videos,0,0,lKItvDga7Eo
363,I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27636,777388,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo,UgyKd-riZPxGCehNSmh4AaABAg,"I wish I play with them someday, like bump into one of them.... But I don&#39;t know how to change server",0,0,lKItvDga7Eo
